iter	MultiClass
143	0.02617175752
144	0.02614433498
145	0.02605597007
146	0.02601819295
147	0.02584120969
148	0.02573077873
149	0.02526280526
150	0.02516296154
151	0.0246065078
152	0.02454717524
153	0.02443373869
154	0.02433399442
155	0.02428474871
156	0.02407383154
157	0.0240487808
158	0.02396791209
159	0.02388209499
160	0.02361843434
161	0.02359756117
162	0.0235629837
163	0.0233506001
164	0.02298815412
165	0.02287295218
166	0.02267505871
167	0.02262223103
168	0.02260629805
169	0.02258775111
170	0.0225586516
171	0.02254820804
172	0.02208703034
173	0.02203181529
174	0.02202169785
175	0.02196555068
176	0.02184822373
177	0.02177881462
178	0.02173742009
179	0.02168110783
180	0.02166643395
181	0.02121781168
182	0.02120991302
183	0.02078735331
184	0.0207126105
185	0.02050559032
186	0.02037629095
187	0.02036758011
188	0.0201773365
189	0.01983236558
190	0.01975973659
191	0.01967430239
192	0.01963917122
193	0.01958002354
194	0.01955599543
195	0.0192207038
196	0.0191971637
197	0.01918184794
198	0.019093355
199	0.01905582874
200	0.01904884103
201	0.01902633267
202	0.01889129476
203	0.01846865799
204	0.01845875129
205	0.01838394781
206	0.0183700402
207	0.01827639538
208	0.01823625527
209	0.01819373773
210	0.01818545726
211	0.01813465171
212	0.01808658934
213	0.01800096895
214	0.01796657903
215	0.01762972661
216	0.01758176967
217	0.017509854
218	0.01741548246
219	0.01723983657
220	0.01721448346
221	0.01709206963
222	0.01703713392
223	0.01702119759
224	0.01700337598
225	0.01698335898
226	0.01668006676
227	0.01649907785
228	0.01645200441
229	0.0163999885
230	0.01627584857
231	0.01610490218
232	0.01609495046
233	0.01599604275
234	0.01597917542
235	0.01594628456
236	0.01592984574
237	0.01591191988
238	0.01588177095
239	0.01574618061
240	0.01552788756
241	0.01527634414
242	0.01524133097
243	0.01512742612
244	0.01498408152
245	0.01493198933
246	0.01488474672
247	0.01485185039
248	0.01484708819
249	0.01466844588
250	0.01461373023
251	0.01456894013
252	0.01453047104
253	0.01450588415
254	0.01425337194
255	0.01417433978
256	0.01410358529
257	0.01405330511
258	0.01403375728
259	0.01401693929
260	0.0139993485
261	0.0139954102
262	0.01399155341
263	0.01374855211
264	0.01360142829
265	0.01342406547
266	0.01341081353
267	0.01316596137
268	0.01313201274
269	0.01309348653
270	0.01308500224
271	0.01305698292
272	0.01301750291
273	0.01296342652
274	0.0129425471
275	0.01292493448
276	0.01280846002
277	0.01280136315
278	0.01269427863
279	0.01257226751
280	0.01256877724
281	0.01256017864
282	0.0124041378
283	0.01238592568
284	0.01219519208
285	0.01218296959
286	0.01212075892
287	0.01193640206
288	0.01193285508
289	0.01191423964
290	0.01189850027
291	0.01186913325
292	0.01179260197
293	0.01176692102
294	0.01174610586
295	0.01171106578
296	0.01169992947
297	0.01169700878
298	0.01168191203
299	0.01162519481
300	0.0115832339
301	0.01155787747
302	0.01144428156
303	0.01143499421
304	0.01137773216
305	0.01135028174
306	0.01134036058
307	0.01133070288
308	0.01132393459
309	0.01127916869
310	0.01127318013
311	0.01126618111
312	0.01123927852
313	0.01123023459
314	0.01120060194
315	0.0111938078
316	0.01118961233
317	0.01117973502
318	0.01105841317
319	0.0110494043
320	0.01101287845
321	0.01095692384
322	0.01086809557
323	0.01076134485
324	0.01075835484
325	0.0107424625
326	0.01073406768
327	0.01063177473
328	0.01060540871
329	0.01059629291
330	0.01057062779
331	0.01056290332
332	0.01054844059
333	0.01049319703
334	0.01044794819
335	0.01040468028
336	0.01036258518
337	0.01030384353
338	0.01028029554
339	0.01026122295
340	0.01021145411
341	0.01012138909
342	0.01010564859
343	0.01008401102
344	0.01004108912
345	0.01000225711
346	0.009988912759
347	0.009869233998
348	0.009864521525
349	0.009856237635
350	0.009773263814
351	0.009669098499
352	0.009664516465
353	0.009650185708
354	0.009613588247
355	0.009579906308
356	0.009574709375
357	0.009549392784
358	0.009520280559
359	0.009472372896
360	0.009467151559
361	0.009463767193
362	0.009454771502
363	0.009358878934
364	0.009324225555
365	0.009292833461
366	0.00926225538
367	0.009207422832
368	0.009121965573
369	0.009094205536
370	0.00899815574
371	0.008993235551
372	0.008988504459
373	0.008966635054
374	0.008955645336
375	0.008952293674
376	0.008848993979
377	0.008818028649
378	0.008803795195
379	0.008773706669
380	0.008753526553
381	0.008746805295
382	0.008739221475
383	0.008658844584
384	0.008623751501
385	0.008616997297
386	0.00860607882
387	0.008526522285
388	0.008508091261
389	0.00850162852
390	0.008492716526
391	0.008487459915
392	0.008412827497
393	0.008408246976
394	0.008405466768
395	0.008404118723
396	0.008348805597
397	0.008307894306
398	0.008301226255
399	0.008201782954
400	0.008168869593
401	0.008158960102
402	0.008051439638
403	0.008048847866
404	0.008047534689
405	0.008021292232
406	0.008011216149
407	0.007968472117
408	0.007967029979
409	0.007964132916
410	0.007946429773
411	0.007926119594
412	0.007923716271
413	0.007858550385
414	0.007849153413
415	0.007835946011
416	0.007824818009
417	0.007804064072
418	0.007723779837
419	0.007715301293
420	0.007705512157
421	0.007608528059
422	0.007605858937
423	0.007558050998
424	0.007538442215
425	0.007535153545
426	0.007524866961
427	0.007512592569
428	0.007506714113
429	0.007489491247
430	0.007460871926
431	0.007385187081
432	0.007343769224
433	0.007319394174
434	0.007309565313
435	0.007296971753
436	0.007294639238
437	0.007214519034
438	0.007168155604
439	0.007158022673
440	0.00715064904
441	0.007111182238
442	0.007101967478
443	0.007050053148
444	0.007014149543
445	0.007007748232
446	0.007005496058
447	0.006923756205
448	0.006911490495
449	0.006891195524
450	0.006889006942
451	0.006867791681
452	0.006865976078
453	0.006861509372
454	0.006858332422
455	0.006831351692
456	0.006827675219
457	0.006821397673
458	0.006811682611
459	0.006807821055
460	0.00679275625
461	0.006788636029
462	0.006749782915
463	0.006745686163
464	0.006732510482
465	0.006700134484
466	0.006695696047
467	0.006693302959
468	0.006660811928
469	0.006653438517
470	0.006647428969
471	0.006634919274
472	0.006632603678
473	0.006625423269
474	0.006613549392
475	0.006595763861
476	0.006584762839
477	0.00656921118
478	0.006555253692
479	0.006546788947
480	0.006515893429
481	0.006507821305
482	0.006504067095
483	0.006444411634
484	0.006424310286
485	0.006421087761
486	0.006354114019
487	0.006352203376
488	0.006349771952
489	0.006279489797
490	0.006272855384
491	0.00626497946
492	0.006218202943
493	0.00621135176
494	0.006193842503
495	0.006172038513
496	0.006129088908
497	0.006127710837
498	0.006117411392
499	0.00610870437
500	0.006073780747
501	0.006064194339
502	0.006055928599
503	0.006000709655
504	0.005995629377
505	0.005977065542
506	0.005975393693
507	0.005915531801
508	0.005908922638
509	0.00590125778
510	0.005900291501
511	0.005896040926
512	0.005876759949
513	0.005869693025
514	0.00586109777
515	0.005846439921
516	0.005839445269
517	0.005823147426
518	0.005819921003
519	0.005814380469
520	0.005808175662
521	0.005799395563
522	0.005796512421
523	0.005780859967
524	0.005775344648
525	0.005772531532
526	0.005765238531
527	0.005736400035
528	0.005733287143
529	0.005731161599
530	0.005726007138
531	0.00568038491
532	0.005677866015
533	0.005665160106
534	0.005660850819
535	0.00565550063
536	0.005651551973
537	0.005615638452
538	0.005608542232
539	0.005602596602
540	0.005587722767
541	0.005551966265
542	0.005531863736
543	0.005519651989
544	0.005518049175
545	0.005515541863
546	0.005514633275
547	0.005509649019
548	0.005494115152
549	0.005473697075
550	0.005457635916
551	0.00545326765
552	0.005441546286
553	0.005438292619
554	0.005433599757
555	0.005427267322
556	0.005417099587
557	0.005412876533
558	0.005399916033
559	0.005373581028
560	0.005371214143
561	0.005364239585
562	0.005353376577
563	0.005351461257
564	0.005341682059
565	0.005324954533
566	0.005312950781
567	0.005304962191
568	0.005257296483
569	0.005236328532
570	0.005205286486
571	0.005177173815
572	0.005174069666
573	0.005167352063
574	0.005164267083
575	0.005146888727
576	0.005125703186
577	0.005123739245
578	0.005116171975
579	0.005114001756
580	0.005111513106
581	0.005097166053
582	0.005091589689
583	0.005090578715
584	0.005079778462
585	0.005067862601
586	0.005066947899
587	0.005048152508
588	0.00502446948
589	0.005014529316
590	0.005008580765
591	0.004971001661
592	0.004946670994
593	0.004935160383
594	0.004931607858
595	0.004900229622
596	0.004876941517
597	0.004874543118
598	0.004863378075
599	0.004856700175
600	0.00481634093
601	0.004802668284
602	0.004798380667
603	0.004773804242
604	0.004772724471
605	0.004770336774
606	0.004767804938
607	0.004764892556
608	0.004743241107
609	0.004740338377
610	0.004727562255
611	0.0047234814
612	0.004722479297
613	0.004717299021
614	0.004679010074
615	0.004668856162
616	0.004657593423
617	0.004653845344
618	0.004649049332
619	0.004643734627
620	0.004630688094
621	0.004620550252
622	0.004619217216
623	0.004610476132
624	0.004607349442
625	0.004580111041
626	0.004577567304
627	0.004575072987
628	0.0045686031
629	0.004565347156
630	0.004557032351
631	0.004534185758
632	0.00453061931
633	0.004528558772
634	0.004525679696
635	0.004512729507
636	0.004498911008
637	0.004497599436
638	0.004475600731
639	0.004471768392
640	0.004469181437
641	0.004463126818
642	0.004459310067
643	0.004456823567
644	0.004437548932
645	0.004421596699
646	0.004397755023
647	0.004396980561
648	0.004388224064
649	0.004383038369
650	0.004382499923
651	0.004362312399
652	0.004356773918
653	0.004355839485
654	0.004352418366
655	0.004326039437
656	0.004323810774
657	0.00429983579
658	0.004298694727
659	0.004289220427
660	0.00426937252
661	0.00424242799
662	0.004236358495
663	0.004233428952
664	0.004209896237
665	0.004203981096
666	0.004196489607
667	0.004193911623
668	0.004179002723
669	0.004168892562
670	0.004160527648
671	0.004159203215
672	0.004156393127
673	0.004141110264
674	0.004116849843
675	0.004115060889
676	0.004113454798
677	0.004111494899
678	0.004103764127
679	0.004102465701
680	0.004093460255
681	0.004085382495
682	0.00408154979
683	0.004077777527
684	0.004075083495
685	0.004055040425
686	0.004051773386
687	0.004040037872
688	0.004015278786
689	0.004014146049
690	0.004013658166
691	0.004012593943
692	0.004008732374
693	0.004001325677
694	0.003986789951
695	0.003978242375
696	0.003977788485
697	0.003960734934
698	0.003953178496
699	0.003946462285
700	0.00393632784
701	0.003934234392
702	0.003926157573
703	0.003925532318
704	0.003911281111
705	0.003886257404
706	0.003885535937
707	0.003871520955
708	0.003871077155
709	0.003864732823
710	0.003846692991
711	0.00384567906
712	0.003843905357
713	0.003839463107
714	0.003830130822
715	0.003827488514
716	0.003824998839
717	0.003823267851
718	0.003822802704
719	0.003795074909
720	0.003775340543
721	0.003771565065
722	0.003769256987
723	0.003768736659
724	0.003756130939
725	0.003744976486
726	0.003741303959
727	0.003740760742
728	0.003738848198
729	0.003735923891
730	0.003725344211
731	0.003713916854
732	0.003712534512
733	0.003706860849
734	0.003700627612
735	0.003690888057
736	0.003688138797
737	0.003684818872
738	0.003660421056
739	0.003660000605
740	0.003655279484
741	0.00365384225
742	0.003627822171
743	0.003617495224
744	0.003615875898
745	0.003614661041
746	0.003612353411
747	0.003611650535
748	0.003599125182
749	0.003595095732
750	0.003591153122
751	0.00358879967
752	0.003587503494
753	0.003583842167
754	0.003581512879
755	0.003578492303
756	0.003560525901
757	0.003552469677
758	0.003539119777
759	0.003535996363
760	0.003534793414
761	0.003525419869
762	0.003524824496
763	0.003521004579
764	0.003517589479
765	0.003510648344
766	0.003494102596
767	0.003488172505
768	0.003476097696
769	0.003472363885
770	0.003470593785
771	0.003449192698
772	0.003444997562
773	0.003441689516
774	0.003439239412
775	0.003435166026
776	0.003434402446
777	0.003431851398
778	0.003430475771
779	0.003423053435
780	0.003422343275
781	0.00342032391
782	0.003419144246
783	0.003414363064
784	0.003412573219
785	0.003409423294
786	0.00340878928
787	0.00340387939
788	0.003403298819
789	0.003401168328
790	0.003399566285
791	0.003385205658
792	0.00338385174
793	0.003383448041
794	0.003382789395
795	0.00337688783
796	0.003375356646
797	0.003367618818
798	0.003364575969
799	0.003357553941
800	0.003355923649
801	0.003355566882
802	0.003354108505
803	0.00335147137
804	0.003349254227
805	0.00334393468
806	0.003337886344
807	0.003333250753
808	0.00333270981
809	0.003317000699
810	0.003310211556
811	0.003304221224
812	0.003302481485
813	0.003300914506
814	0.003297753891
815	0.00329017366
816	0.003280805955
817	0.003275398341
818	0.003272042383
819	0.003270306038
820	0.003258888286
821	0.003256561423
822	0.003255026572
823	0.003236311811
824	0.003232588602
825	0.003231697858
826	0.003229484018
827	0.003228554744
828	0.003221583905
829	0.003220386753
830	0.003213593431
831	0.003212826962
832	0.003203397368
833	0.003202178372
834	0.003197756124
835	0.003193918036
836	0.003182820657
837	0.003182170501
838	0.003181263603
839	0.003179661599
840	0.003177192424
841	0.003166281647
842	0.003164730339
843	0.003159558459
844	0.003155313588
845	0.003136036042
846	0.003125941676
847	0.003122938932
848	0.003121495188
849	0.003120771888
850	0.003118725702
851	0.003117480809
852	0.003115959176
853	0.003107519273
854	0.00310628246
855	0.003104417919
856	0.00310266586
857	0.003090155602
858	0.003073453726
859	0.003071932799
860	0.0030658127
861	0.003061159313
862	0.003053678147
863	0.003052298275
864	0.00305120954
865	0.003049860582
866	0.00304806849
867	0.003029724716
868	0.003019507268
869	0.003018954397
870	0.003016926162
871	0.00301401443
872	0.003013343002
873	0.003012718458
874	0.003012174355
875	0.00301090281
876	0.003007440461
877	0.003002224303
878	0.003000345848
879	0.002996852028
880	0.002989531689
881	0.002988644758
882	0.002971802234
883	0.002967684984
884	0.002962580245
885	0.002946227859
886	0.002943575744
887	0.002941927909
888	0.002938209562
889	0.002936456988
890	0.002935830382
891	0.002927761597
892	0.002927312306
893	0.002913333454
894	0.002912407638
895	0.002909614676
896	0.002907317782
897	0.002896932718
898	0.002879862533
899	0.002878234308
900	0.002877372661
901	0.002877062251
902	0.002872019689
903	0.002870250084
904	0.002860555391
905	0.002854298502
906	0.002852629243
907	0.002851510464
908	0.002848639956
909	0.002847184948
910	0.002838397738
911	0.002825666782
912	0.002823098837
913	0.00282035482
914	0.002819716249
915	0.00281365175
916	0.002806707027
917	0.002803672806
918	0.002794214838
919	0.002792802601
920	0.002782189791
921	0.002779567615
922	0.002778203845
923	0.002769859974
924	0.002766249977
925	0.002765664572
926	0.002764366551
927	0.002761641761
928	0.00276041509
929	0.002760174398
930	0.002758210102
931	0.002757011261
932	0.002755441875
933	0.002755052996
934	0.002750160532
935	0.002744689625
936	0.002744263896
937	0.002735280464
938	0.00272386291
939	0.00271561279
940	0.002706845876
941	0.002699989743
942	0.00269596057
943	0.002694756488
944	0.002694268511
945	0.002692998988
946	0.002692443735
947	0.002687994819
948	0.002684742971
949	0.00268358533
950	0.002668721304
951	0.002665065081
952	0.002663034345
953	0.002662177564
954	0.002652898752
955	0.002651985897
956	0.002650977438
957	0.002649364378
958	0.002648811751
959	0.002647292853
960	0.00264693312
961	0.002638209668
962	0.002636699526
963	0.002631416701
964	0.002628289144
965	0.002621386165
966	0.002613769695
967	0.002612356854
968	0.002610306118
969	0.002602622907
970	0.00259989642
971	0.002599561111
972	0.002595467079
973	0.002592356135
974	0.002591452806
975	0.002590272133
976	0.002589525858
977	0.00258900907
978	0.002587767482
979	0.002587024034
980	0.002586803157
981	0.002585845219
982	0.002579872841
983	0.00257889933
984	0.002574894595
985	0.002562608895
986	0.002552087602
987	0.002543716924
988	0.002541855445
989	0.002535398209
990	0.002530930256
991	0.002528918009
992	0.002527172338
993	0.002526609618
994	0.002525035406
995	0.002523535392
996	0.002523315427
997	0.002519452479
998	0.002518554709
999	0.002514232899
